 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_model D_true model eta etafit
13 1.0 333.214789785358 -73.87145383705104 47042.0 253081.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
14 1.0 25.5729809512393 30.96860532370459 47145.0 253342.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
15 1.0 31.366547892554657 -45.83390222648794 47107.0 253153.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
16 1.0 7.278623078517259 -14.302895997582285 47037.0 253058.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
17 1.0 299.74314439725765 10.326382438305046 47109.0 253050.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
18 1.0 280.13643034194615 64.89921128918289 47034.0 252966.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
19 1.0 313.2043733688549 40.8679672880391 47105.0 253087.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
20 1.0 352.30260320379506 -41.34097705703137 47130.0 253178.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
21 1.0 287.6970831180205 -66.33309612759703 47024.0 252888.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
22 1.0 166.13257041105547 -80.03262232418437 47041.0 253008.0 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
23 1.0 280.99050346312396 -35.712245793430355 47036.0 252937.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.994 1 NEATM 1.0 0
24 1.0 42.57879331281596 -42.818733136857915 47091.0 253132.00000000003 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
25 1.0 230.3715676779086 -7.894697975913658 47129.0 253226.99999999997 1.1095065382744886 -0.2532311796968003 -0.0731116312487775 0.1866216707160256 0.0505256582067211 0.0579529218019294 0 1 1.1403841894152733 0.20183912223214714 34.35306308708499 0.995 1 NEATM 1.0 0
