 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha aspect_deg D_model D_true model eta etafit chi2
5037 1.0 166.88715277133184 35.14860106284348 14382.0 93821.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 119.50370152206213 1.669 1 NEATM 0.984 1 0.0
5038 1.0 99.94633426610348 30.95228530724802 42607.0 290646.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 88.89980515605967 3.064 1 NEATM 1.055 1 0.0
5039 1.0 211.24236472494076 80.79498372969132 39971.0 311814.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 72.73502697455892 3.601 1 NEATM 1.257 1 0.0
5040 1.0 310.9880181323633 -89.51342149916951 42086.0 326499.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 114.47083130657424 3.665 1 NEATM 1.248 1 0.0
5041 1.0 42.31146814633191 26.49539770092649 19603.0 175269.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 42.16314313414888 3.069 1 NEATM 1.489 1 0.0
5042 1.0 186.2564785754811 18.070602677575124 5078.0 45262.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 135.80407308004803 1.552 1 NEATM 1.462 1 0.0
5043 1.0 47.54451828425519 15.973129794651868 23031.0 197872.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 49.46532199342391 3.142 1 NEATM 1.418 1 0.0
5044 1.0 258.06948522933374 83.29865757124364 37220.0 302914.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 66.20010212397172 3.695 1 NEATM 1.327 1 0.0
5045 1.0 142.5814930106257 -86.96309879339286 39947.0 316393.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 117.36271929202013 3.683 1 NEATM 1.283 1 0.0
5046 1.0 203.55167226906323 35.36683752626102 18575.0 147191.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 114.14655151766715 2.512 1 NEATM 1.279 1 0.0
5047 1.0 65.9807410370683 56.462156946335426 38883.0 311506.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 58.94541250240669 3.694 1 NEATM 1.302 1 0.0
5048 1.0 52.1451933636158 1.7652953918851466 27526.0 227149.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 59.38883362689291 3.239 1 NEATM 1.348 1 0.0
5049 1.0 175.70026103362363 -29.88632347257435 1534.0 23930.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 174.92122302653075 1.903 1 NEATM 2.77 1 0.0
5050 1.0 128.020585625984 52.35122938093289 39914.0 256579.99999999997 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 92.50454586802518 2.726 1 NEATM 0.975 1 0.0
5051 1.0 338.5555002910127 -72.49627338616357 45798.0 316499.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 97.98558759424294 3.241 1 NEATM 1.075 1 0.0
5052 1.0 275.5170913705075 -10.43358520861345 31918.000000000004 246836.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 85.28662255929038 3.178 1 NEATM 1.242 1 0.0
5053 1.0 269.51890314619703 3.5914274227508827 30841.0 253024.00000000003 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 84.67608538700186 3.401 1 NEATM 1.339 1 0.0
5054 1.0 325.33910630853603 34.91215396821855 4325.0 50067.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 27.74822263590531 2.086 1 NEATM 2.005 1 0.0
5055 1.0 30.03207675912668 -73.6405682341663 44447.0 324753.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 101.10713845836304 3.456 1 NEATM 1.156 1 0.0
5056 1.0 198.78928917206636 -49.00328972318503 13269.0 132338.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 149.6476940063612 2.954 1 NEATM 1.696 1 0.0
5057 1.0 210.4113848240768 -16.14571871577739 8484.0 88934.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 146.09902236096246 2.536 1 NEATM 1.795 1 0.0
5058 1.0 346.2970962770024 22.19304114362352 605.0 10826.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 8.669391526648374 0.34 1 NEATM 0.645 1 3898.2
5059 1.0 105.17310964531758 69.65294061913514 45564.0 330529.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 73.36127877034129 3.463 1 NEATM 1.145 1 0.0
5060 1.0 86.69836076956085 21.388710283447764 42969.0 316268.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 82.38019988014257 3.436 1 NEATM 1.167 1 0.0
5061 1.0 36.10581921557922 -65.9769352317118 42930.0 312032.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 95.95077046265116 3.37 1 NEATM 1.147 1 0.0
5062 1.0 5.9146666529307135 86.50442390171082 36767.0 300968.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 61.746519654942816 3.702 1 NEATM 1.336 1 0.0
5063 1.0 334.6305540451886 66.92143225598872 20837.0 191661.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 44.02552370749512 3.294 1 NEATM 1.541 1 0.0
5064 1.0 241.16995677272763 0.4897370061583217 28198.0 245338.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 111.56674656812034 3.538 1 NEATM 1.441 1 0.0
5065 1.0 282.6550483283296 76.02263672339393 32803.0 277800.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 61.79090329305049 3.674 1 NEATM 1.395 1 0.0
5066 1.0 101.42283807142168 7.448542876284435 33488.0 239549.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 101.26591371194398 2.912 1 NEATM 1.124 1 0.0
5067 1.0 211.1076598270776 76.19509222004936 39860.0 307076.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 76.58676229754599 3.533 1 NEATM 1.238 1 0.0
5068 1.0 23.02389580355321 59.38152634860177 21211.0 194124.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 39.60319418412623 3.301 1 NEATM 1.532 1 0.0
5069 1.0 174.82593453646425 84.29155385297352 40917.0 316877.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 70.88884329451412 3.605 1 NEATM 1.245 1 0.0
5070 1.0 351.89825030800085 75.5609059400685 28309.0 246717.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 50.77116390069083 3.553 1 NEATM 1.443 1 0.0
5071 1.0 315.54188831397266 -83.5139128628575 44836.0 334997.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 109.77119763827207 3.589 1 NEATM 1.191 1 0.0
5072 1.0 121.73722266126444 -58.54103925103081 24518.0 209721.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 129.74250675125165 3.222 1 NEATM 1.411 1 0.0
5073 1.0 346.16525563493946 -19.95575812178656 6138.0 40865.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 45.65044875575795 1.12 1 NEATM 0.99 1 0.0
5074 1.0 83.41258552963363 81.38568551317573 40679.0 319509.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 65.19544822481694 3.671 1 NEATM 1.269 1 0.0
5075 1.0 341.75477606964535 -35.99479449433267 17347.0 106793.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 62.14798935134467 1.687 1 NEATM 0.911 1 0.0
5076 1.0 338.8959736943395 -61.11582410023181 40159.0 261508.00000000003 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 86.96091416640829 2.787 1 NEATM 0.993 1 0.0
5077 1.0 287.71293144686103 69.53483989558077 29413.0 254898.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 59.05503884484316 3.594 1 NEATM 1.434 1 0.0
5078 1.0 226.9612572720448 -9.649005213023472 18904.0 173489.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 128.72054922883498 3.128 1 NEATM 1.536 1 0.0
5079 1.0 314.7436679849809 73.41760698377868 27576.0 241774.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 53.19601803285577 3.537 1 NEATM 1.454 1 0.0
5080 1.0 105.48730242280682 -61.15851606237421 31307.0 258852.00000000003 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 121.24612419408044 3.464 1 NEATM 1.352 1 0.0
5081 1.0 305.61967991265055 29.00115207145791 9372.0 91006.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 44.18788712972866 2.387 1 NEATM 1.638 1 0.0
5082 1.0 222.43560909030856 -10.75252449069147 15749.0 148294.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 133.2366694810038 2.963 1 NEATM 1.584 1 0.0
5083 1.0 4.765268793203816 -76.23238157454863 45497.0 326044.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 101.22317596523565 3.403 1 NEATM 1.128 1 0.0
5084 1.0 125.00406645559904 35.363366037450106 31106.0 193942.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 103.28566625906377 2.301 1 NEATM 0.933 1 0.0
5085 1.0 53.330709941339414 -45.46822400295233 38491.0 292886.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 87.82921728015491 3.413 1 NEATM 1.219 1 0.0
5086 1.0 353.45858033457114 -82.86920593568681 44989.0 333875.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 107.69214900823259 3.56 1 NEATM 1.181 1 0.0
5087 1.0 172.2133105343957 -79.21002631507682 33850.0 280170.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 125.5919039376844 3.607 1 NEATM 1.354 1 0.0
5088 1.0 179.06089157951857 -79.00586332797828 33847.0 280227.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 125.78734373226983 3.609 1 NEATM 1.355 1 0.0
5089 1.0 230.2101059035405 73.39193234730709 38237.0 303078.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 75.34010774629117 3.607 1 NEATM 1.284 1 0.0
5090 1.0 132.6904582066623 43.17910520923817 32353.0 200842.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 101.526091943859 2.333 1 NEATM 0.928 1 0.0
5091 1.0 49.284097806815616 71.6512242984723 35187.0 291201.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 55.495928334833565 3.677 1 NEATM 1.354 1 0.0
5092 1.0 295.9623839499284 31.064816033373845 14517.0 133208.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 52.19475194835835 2.74 1 NEATM 1.534 1 0.0
5093 1.0 68.34524828499286 5.2091872255589635 37454.0 300070.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 72.43173919267137 3.626 1 NEATM 1.302 1 0.0
5094 1.0 184.07483371672416 -35.19965441747191 3436.0 45172.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 167.1540583383888 2.231 1 NEATM 2.313 1 0.0
5095 1.0 80.75413043090613 89.63320523916121 38677.0 310350.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 65.15200047826542 3.693 1 NEATM 1.305 1 0.0
5096 1.0 35.22401441785226 -24.80596939090992 22811.0 176839.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 62.88244342789222 2.695 1 NEATM 1.244 1 0.0
5097 1.0 310.388946271806 -5.28318914149628 9175.0 70316.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 53.03666880734126 1.681 1 NEATM 1.215 1 0.0
5098 1.0 350.2510160483269 -21.91586851377689 6935.0 46913.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 46.992771916929364 1.219 1 NEATM 1.017 1 0.0
5099 1.0 345.90047690268005 86.31484728038254 36309.0 298490.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 500 3 0.88417 0.14976 137.47225140885493 61.546597681509695 3.701 1 NEATM 1.343 1 0.0
5100 1.0 197.5728614138369 73.17998985981222 44483.0 320356.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 80.8661195081268 3.388 1 NEATM 1.135 1 0.0
5101 1.0 257.468171894071 49.328519885754986 36126.0 295047.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 76.25100190415522 3.658 1 NEATM 1.333 1 0.0
5102 1.0 216.99481538579175 -30.033872634844457 15806.0 148425.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 142.83619963273392 2.956 1 NEATM 1.579 1 0.0
5103 1.0 196.15794587888288 -75.40174980216058 34319.0 280947.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 128.31544205814282 3.577 1 NEATM 1.336 1 0.0
5104 1.0 152.5157277620057 -16.69658914551468 1374.0 16803.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 157.23127791907993 1.27 1 NEATM 2.097 1 0.0
5105 1.0 232.5218807039962 -48.19785440923031 31776.0 265673.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 129.83135340036316 3.549 1 NEATM 1.372 1 0.0
5106 1.0 157.5313960545693 -66.15222574356306 23455.0 204118.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 137.16899603600612 3.228 1 NEATM 1.44 1 0.0
5107 1.0 321.03828028154874 -80.38310727837145 48796.0 348763.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 106.77159297184856 3.512 1 NEATM 1.125 1 0.0
5108 1.0 346.91859378037054 40.60698555790418 4093.000000000001 50335.0 -0.7916833634927023 0.3314723068166084 0.2124202149918522 0.1354751630414563 -0.0111155698168413 0.0628645493726037 1000 3 0.88417 0.14976 137.47225140885493 17.27297899646571 2.212 1 NEATM 2.148 1 0.0
