 D lon lat flux5 flux8 X Y Z MirX MirY MirZ TI objid r delta alpha D_NEATM D_true model eta etafit
10658 1.0 171.24506120519254 26.494566501021723 240458.0 3809267.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.624 1 FRM 1.0 0
10659 1.0 329.07896647735623 84.05162584478705 4984596.0 46075474.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.012 1 FRM 1.0 0
10660 1.0 282.4747039977544 13.886680565680777 4556728.0 43138660.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.976 1 FRM 1.0 0
10661 1.0 99.50144204714346 -17.344417094943182 4183674.0 40616912.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.944 1 FRM 1.0 0
10662 1.0 320.11752757029353 84.54181944075395 4929173.0 45788499.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.008 1 FRM 1.0 0
10663 1.0 262.75059035790036 -55.19894399527819 5204747.0 45586314.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.019 1 FRM 1.0 0
10664 1.0 144.27631759123204 -41.13460679277526 3590534.0 32209691.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.865 1 FRM 1.0 0
10665 1.0 49.923898753722604 12.453933894267223 1102439.0 10081634.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.529 1 FRM 1.0 0
10666 1.0 258.0532046846254 -52.68348400439825 5147900.0 44252818.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.009 1 FRM 1.0 0
10667 1.0 69.74536146715948 -86.22435279705755 4504784.0 43190749.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.974 1 FRM 1.0 0
10668 1.0 281.88643331456194 88.39644787447068 4749536.0 44758974.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.994 1 FRM 1.0 0
10669 1.0 16.803526229386236 -83.4852914695747 4178384.9999999995 40689875.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.944 1 FRM 1.0 0
10670 1.0 101.94069572907236 -41.89661415086703 4241095.0 41317762.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.95 1 FRM 1.0 0
10671 1.0 185.07922953011578 75.77620393841346 3520549.0 35080067.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.877 1 FRM 1.0 0
10672 1.0 108.11363044339448 81.7192727104898 4745552.0 44763831.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.994 1 FRM 1.0 0
10673 1.0 334.59019255950193 13.135070329948178 1392996.0 13709940.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.589 1 FRM 1.0 0
10674 1.0 14.936681265864209 20.24910916170424 511448.0 4361569.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.412 1 FRM 1.0 0
10675 1.0 171.0640771526494 -46.449506935181034 2962042.0 24944902.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.781 1 FRM 1.0 0
10676 1.0 16.815774782309518 11.856489813413262 199435.0 1969123.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 -2.0 1 FRM 1.0 0
10677 1.0 140.55280418344447 27.27732867688954 1985058.0 21204868.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.692 1 FRM 1.0 0
10678 1.0 119.7706129102708 -0.36961489843839956 3806762.0 37248440.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.906 1 FRM 1.0 0
10679 1.0 282.4197750551141 -81.83320785914378 4757621.0 44859755.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.995 1 FRM 1.0 0
10680 1.0 212.34848616734416 -50.454092642753785 3507200.0 27820970.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.828 1 FRM 1.0 0
10681 1.0 20.37616975635389 58.9955378516531 4248167.0 34288127.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.908 1 FRM 1.0 0
10682 1.0 74.63797567958491 -17.511517971214516 2456044.0 24196378.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.746 1 FRM 1.0 0
10683 1.0 161.1619803406296 -62.61186998308992 4581735.0 39573297.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.957 1 FRM 1.0 0
10684 1.0 332.07838192429114 74.79089818365424 5133500.0 45908227.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.018 1 FRM 1.0 0
10685 1.0 227.8919882383333 -79.39207084461343 5128728.0 46260474.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.019 1 FRM 1.0 0
10686 1.0 351.9855775834014 34.33047597821165 1850084.0 15811458.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.64 1 FRM 1.0 0
10687 1.0 196.73768547882136 35.616891273639325 208233.0 3419902.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 6.959 1 FRM 1.0 0
10688 1.0 308.1356837453771 -59.18573428912553 3867066.0 37997636.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.913 1 FRM 1.0 0
10689 1.0 330.2233771979149 69.69340563432783 5080007.0 44830462.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.009 1 FRM 1.0 0
10690 1.0 47.5666375106214 40.755868201216174 3082820.0 24645114.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.783 1 FRM 1.0 0
10691 1.0 278.5835488082742 -49.42750845880774 5024242.0 46132724.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.014 1 FRM 1.0 0
10692 1.0 289.47786685379975 78.37019720937249 4775594.0 44894443.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.996 1 FRM 1.0 0
10693 1.0 12.879078756245686 71.00818845728017 5085416.0 43270652.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.0 1 FRM 1.0 0
10694 1.0 165.33658659601087 41.38726050854672 912969.0 11278632.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.521 1 FRM 1.0 0
10695 1.0 229.28899331828165 -47.185402001709264 3828389.0 30538458.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.863 1 FRM 1.0 0
10696 1.0 198.53270414723858 81.04794954149725 4034612.0 39357458.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.929 1 FRM 1.0 0
10697 1.0 343.90828555899594 29.027121960251478 1757079.0 15664378.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.633 1 FRM 1.0 0
10698 1.0 224.58167968255816 11.89364842082307 379360.0 4567432.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.444 1 FRM 1.0 0
10699 1.0 3.4840473840333397 -83.54635922873143 4202745.0 40865729.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.946 1 FRM 1.0 0
10700 1.0 260.25662786923635 80.95832769062193 4471907.0 42782614.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.97 1 FRM 1.0 0
10701 1.0 334.1526033135815 -16.028224494394408 881709.0 10238368.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.51 1 FRM 1.0 0
10702 1.0 103.72074780106658 -67.73227373796634 4460550.0 42908944.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.97 1 FRM 1.0 0
10703 1.0 63.69034479927343 68.98972088651837 5225784.0 45527122.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.019 1 FRM 1.0 0
10704 1.0 186.83830832581083 43.306540912783134 515700.99999999994 7118832.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.444 1 FRM 1.0 0
10705 1.0 73.82156609264453 -64.96759896575281 3539772.0 35331432.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.88 1 FRM 1.0 0
10706 1.0 266.8951433823091 29.926476825097907 3709251.0 35493642.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.891 1 FRM 1.0 0
10707 1.0 48.66655616715381 -3.4359133958797656 574711.0 6265165.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.44 1 FRM 1.0 0
10708 1.0 167.32096523650262 -19.22696694438858 841594.0 8543599.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.49 1 FRM 1.0 0
10709 1.0 325.19181536678684 74.73630998688125 5098857.0 45956061.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.016 1 FRM 1.0 0
10710 1.0 130.328215235994 -84.76263533761092 4763778.0 44856593.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.995 1 FRM 1.0 0
10711 1.0 44.18574261674028 67.80847045411156 5114786.0 43222069.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.001 1 FRM 1.0 0
10712 1.0 180.63887975335402 -8.7916436824719 168074.0 2090822.0000000002 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 -2.0 1 FRM 1.0 0
10713 1.0 255.2108529525512 -21.40733608243643 3811263.0 32586050.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.877 1 FRM 1.0 0
10714 1.0 345.9883516399786 -25.192979861883416 391803.0 5460113.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.446 1 FRM 1.0 0
10715 1.0 244.47404394566786 80.62381906739017 4284698.0 41330947.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.953 1 FRM 1.0 0
10716 1.0 144.08428769291936 -8.087363901145594 1911198.0 19211676.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.673 1 FRM 1.0 0
10717 1.0 73.42828707802443 -52.98441637905596 3015663.0 30533995.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.821 1 FRM 1.0 0
10718 1.0 150.26755675514917 50.04761135388122 2153223.0 23101552.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.717 1 FRM 1.0 0
10719 1.0 289.12599359128944 44.31969130491632 4688127.0 44221910.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.988 1 FRM 1.0 0
10720 1.0 188.79183040792194 -17.678189618333477 376290.0 3496041.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.443 1 FRM 1.0 0
10721 1.0 121.66891987021135 -48.00679979065064 4519854.0 42435617.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.971 1 FRM 1.0 0
10722 1.0 356.6287670538988 -34.3951597669978 313048.0 4768801.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.561 1 FRM 1.0 0
10723 1.0 223.45777475187762 -81.60812827241406 5066713.0 46160185.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.016 1 FRM 1.0 0
10724 1.0 275.79522502524696 -32.39628315830507 4971937.0 45173382.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.007 1 FRM 1.0 0
10725 1.0 144.24138094933446 -14.043093509483427 2103797.0 20647122.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.698 1 FRM 1.0 0
10726 1.0 154.9974638016277 48.784187266988 1824987.0 20076839.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.672 1 FRM 1.0 0
10727 1.0 326.7121527011833 23.684996590114693 2560431.0 23422809.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.748 1 FRM 1.0 0
10728 1.0 54.02574593181868 -22.788320732016928 858440.0 9770761.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.503 1 FRM 1.0 0
10729 1.0 236.62056198672923 -49.47278633800933 4342151.0 35115499.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.917 1 FRM 1.0 0
10730 1.0 24.666049023803538 -78.34597818698695 3706527.0 36807338.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.897 1 FRM 1.0 0
10731 1.0 117.11961183184151 -2.5590277069747884 3983920.0 38889286.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.924 1 FRM 1.0 0
10732 1.0 199.59473081253918 -12.719863941580968 239212.0 2267516.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 3.811 1 FRM 1.0 0
10733 1.0 307.9948903948379 -33.43900721726097 3318151.0 32946903.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.854 1 FRM 1.0 0
10734 1.0 349.930080483578 -59.63575854370956 2079677.0000000002 22441953.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.707 1 FRM 1.0 0
10735 1.0 62.63284750149986 3.1075491909905395 1681552.0 15964605.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.631 1 FRM 1.0 0
10736 1.0 342.1616363448338 -87.98026510777098 4570167.0 43643374.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.979 1 FRM 1.0 0
10737 1.0 114.01148607244808 -15.087278370087091 4211235.0 40865995.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.947 1 FRM 1.0 0
10738 1.0 74.77302720074645 82.06059371291974 5009323.0 46219566.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.014 1 FRM 1.0 0
10739 1.0 49.12150964110378 79.88909701515661 5178846.0 46642355.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.024 1 FRM 1.0 0
10740 1.0 120.65487375675661 -22.023877952269117 4059799.0 38954781.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.929 1 FRM 1.0 0
10741 1.0 160.77865636357743 -60.41257816121721 4437457.0 38220227.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.942 1 FRM 1.0 0
10742 1.0 177.6760444700964 43.5553765751728 661973.0 8708948.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.471 1 FRM 1.0 0
10743 1.0 250.31527737121522 53.98831819832702 3053523.0 30447277.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.823 1 FRM 1.0 0
10744 1.0 174.52574911492746 -74.76930244333943 5049046.0 44639170.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 1.007 1 FRM 1.0 0
10745 1.0 9.97096390585902 37.13041881901759 1756045.0 14226270.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.618 1 FRM 1.0 0
10746 1.0 299.6807786557752 12.426676823696738 4229795.0 39926503.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.943 1 FRM 1.0 0
10747 1.0 59.13716226128186 -76.35965248723065 3841678.0 37949828.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.911 1 FRM 1.0 0
10748 1.0 115.02333609430845 77.4749733445901 4629240.0 44007758.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.984 1 FRM 1.0 0
10749 1.0 138.6268912367865 -37.32485517265808 3663353.0 33437123.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.876 1 FRM 1.0 0
10750 1.0 273.5016131862715 21.371678915967138 4176357.9999999995 39531854.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.938 1 FRM 1.0 0
10751 1.0 155.22246692537036 -34.278745576968284 2505537.0 22543611.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.738 1 FRM 1.0 0
10752 1.0 187.27048423625465 40.58761930768017 387320.0 5677706.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.451 1 FRM 1.0 0
10753 1.0 214.88601495095793 -14.409907465626276 569518.0 4986593.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.422 1 FRM 1.0 0
10754 1.0 14.422455402031682 27.905792214945848 945433.0 7822983.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.488 1 FRM 1.0 0
10755 1.0 62.044569027078964 -76.66735892104997 3902726.0 38457259.0 -0.9124843382201302 -0.3218873563869803 -0.14379770338558168 0.009908769821476962 0.0018970175753564751 -0.003901696207104315 1000 6 0.9782213027724328 0.01081691399377642 149.22354009837417 0.917 1 FRM 1.0 0
